language,configuration,model,dependency,layer,head,uas_score,architecture,is_multilingual,rank,best_score,relative_score
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,dep,0,8,0.25205478,decoder,True,3.0,0.28767124,0.8761904040181423
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,discourse,0,4,0.37383178,decoder,True,1.0,0.37383178,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,discourse,0,4,0.37383178,decoder,True,1.0,0.37383178,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,discourse,0,4,0.37383178,decoder,True,1.0,0.37383178,1.0
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,opt-125m,discourse,0,4,0.37383178,decoder,True,1.0,0.37383178,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,discourse,0,4,0.4,decoder,True,1.0,0.4,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,discourse,0,4,0.4,decoder,True,1.0,0.4,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,opt-125m,discourse,0,4,0.4,decoder,True,1.0,0.4,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,discourse,0,4,0.4,decoder,True,1.0,0.4,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,discourse,0,4,0.05263158,decoder,True,1.0,0.05263158,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,discourse,0,4,0.05263158,decoder,True,1.0,0.05263158,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,opt-125m,discourse,0,4,0.05263158,decoder,True,1.0,0.05263158,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,discourse,0,4,0.05263158,decoder,True,1.0,0.05263158,1.0
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nmod,0,2,0.20112517,decoder,True,1.0,0.20112517,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nmod,0,2,0.20112517,decoder,True,1.0,0.20112517,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,nmod,0,2,0.18565401,decoder,True,3.0,0.20112517,0.9230769574986563
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,nmod,0,2,0.18565401,decoder,True,3.0,0.20112517,0.9230769574986563
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nmod,0,2,0.73000795,decoder,True,2.0,0.73396677,0.9946062680739619
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,8,0.372582,decoder,True,1.0,0.372582,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,8,0.7414141,decoder,True,1.0,0.7414141,1.0
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,8,0.30761743,decoder,True,1.0,0.30761743,1.0
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,8,0.50382656,decoder,True,1.0,0.50382656,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,8,0.08701754,decoder,True,1.0,0.08701754,1.0
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,6,0.3570227,decoder,True,3.0,0.372582,0.9582392600823443
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,6,0.7353535,decoder,True,3.0,0.7414141,0.991825620796799
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,6,0.3064006,decoder,True,2.0,0.30761743,0.9960443398802207
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,6,0.5,decoder,True,2.0,0.50382656,0.9924050054050345
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,noun_modifiers,0,6,0.086666666,decoder,True,2.0,0.08701754,0.9959677784501837
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,8,0.3685428,decoder,True,1.0,0.3685428,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,nsubj,0,8,0.3616037,decoder,True,2.0,0.3685428,0.9811715220050424
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_True,opt-125m,nsubj,0,8,0.35747465,decoder,True,3.0,0.3685428,0.9699678029254676
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_True,opt-125m,nsubj,0,8,0.35747465,decoder,True,3.0,0.3685428,0.9699678029254676
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,8,0.13245824,decoder,True,3.0,0.14379475,0.9211618643935193
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,8,0.28085107,decoder,True,2.0,0.28829786,0.9741698047984122
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,8,0.15982907,decoder,True,2.0,0.16495727,0.9689119491368886
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,advcl,0,11,0.05894309,decoder,True,2.0,0.06097561,0.9666666721333332
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,advcl,0,11,0.05894309,decoder,True,2.0,0.06097561,0.9666666721333332
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,advcl,0,11,0.13939394,decoder,True,3.0,0.14545454,0.9583333734375015
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,advcl,0,11,0.13939394,decoder,True,3.0,0.14545454,0.9583333734375015
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,advcl,0,11,0.14285715,decoder,True,1.0,0.14285715,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,advcl,0,11,0.14285715,decoder,True,1.0,0.14285715,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,advcl,0,11,0.02631579,decoder,True,1.0,0.02631579,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,advcl,0,11,0.02631579,decoder,True,1.0,0.02631579,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,amod,0,2,0.3416771,decoder,True,3.0,0.35419273,0.9646643509594338
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,amod,0,2,0.9433962,decoder,True,2.0,0.94716984,0.9960158782082842
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,amod,0,2,0.5,decoder,True,2.0,0.50382656,0.9924050054050345
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,9,0.13002364,decoder,True,1.0,0.13002364,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,9,0.13002364,decoder,True,1.0,0.13002364,1.0
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,appos,0,9,0.12293144,decoder,True,3.0,0.13002364,0.9454545342677686
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,appos,0,9,0.12293144,decoder,True,3.0,0.13002364,0.9454545342677686
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,9,0.31034482,decoder,True,1.0,0.31034482,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,9,0.31034482,decoder,True,1.0,0.31034482,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,aux,0,2,0.28678304,decoder,True,3.0,0.3042394,0.9426229475866702
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,aux,0,2,0.27683616,decoder,True,1.0,0.27683616,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,aux,0,2,0.030303031,decoder,True,1.0,0.030303031,1.0
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,aux,0,2,0.030303031,decoder,True,1.0,0.030303031,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,case,0,2,0.15681766,decoder,True,3.0,0.16716486,0.938101823553108
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,case,0,2,0.33364055,decoder,True,1.0,0.33364055,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,case,0,2,0.20838185,decoder,True,1.0,0.20838185,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,case,0,2,0.36802974,decoder,True,1.0,0.36802974,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cc,5,2,0.174269,decoder,True,3.0,0.19766082,0.8816567694093347
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cc,5,2,0.07782101,decoder,True,1.0,0.07782101,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,ccomp,0,5,0.07121662,decoder,True,1.0,0.07121662,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,ccomp,0,5,0.068249255,decoder,True,2.0,0.07121662,0.9583332514236144
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,ccomp,0,5,0.1632653,decoder,True,1.0,0.1632653,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,ccomp,0,5,0.1632653,decoder,True,1.0,0.1632653,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,ccomp,0,5,0.1632653,decoder,True,1.0,0.1632653,1.0
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,ccomp,0,5,0.1632653,decoder,True,1.0,0.1632653,1.0
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,clausal_verb_arguments,0,9,0.10309278,decoder,True,3.0,0.12518409,0.8235294117647058
es,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,clausal_verb_arguments,0,9,0.10309278,decoder,True,3.0,0.12518409,0.8235294117647058
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,clausal_verb_arguments,0,9,0.3114754,decoder,True,1.0,0.3114754,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,opt-125m,clausal_verb_arguments,0,9,0.29508197,decoder,True,2.0,0.3114754,0.9473684599168988
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,clausal_verb_arguments,0,9,0.061728396,decoder,True,1.0,0.061728396,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,opt-125m,clausal_verb_arguments,0,9,0.057613168,decoder,True,2.0,0.061728396,0.9333333074133338
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cop,0,2,0.19375,decoder,True,3.0,0.209375,0.9253731343283582
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cop,0,2,0.70437956,decoder,True,2.0,0.7080292,0.9948453538356893
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cop,0,2,0.3,decoder,True,1.0,0.3,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cop,0,2,0.23918575,decoder,True,1.0,0.23918575,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cop,0,2,0.36056337,decoder,True,1.0,0.36056337,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,csubj,0,5,0.13157895,decoder,True,1.0,0.13157895,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,csubj,0,5,0.10526316,decoder,True,3.0,0.13157895,0.7999999999999999
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,csubj,0,5,0.3030303,decoder,True,3.0,0.42424244,0.7142856806122461
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,csubj,0,5,0.1904762,decoder,True,1.0,0.1904762,1.0
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,csubj,0,5,0.1904762,decoder,True,1.0,0.1904762,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,csubj,0,5,0.1904762,decoder,True,1.0,0.1904762,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,csubj,0,5,0.1904762,decoder,True,1.0,0.1904762,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,csubj,0,5,0.08888889,decoder,True,1.0,0.08888889,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,csubj,0,5,0.08888889,decoder,True,1.0,0.08888889,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,2,0.14379475,decoder,True,1.0,0.14379475,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,2,0.28829786,decoder,True,1.0,0.28829786,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,2,0.16495727,decoder,True,1.0,0.16495727,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,0,0.13782816,decoder,True,2.0,0.14379475,0.958506204155576
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,0,0.24948665,decoder,True,3.0,0.26283368,0.949218722653809
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj,0,0,0.041289024,decoder,True,1.0,0.041289024,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,nsubj:pass,0,4,0.1,decoder,True,1.0,0.1,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj:pass,0,4,0.1,decoder,True,1.0,0.1,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj:pass,0,4,0.20812182,decoder,True,1.0,0.20812182,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,nsubj:pass,0,4,0.20304568,decoder,True,2.0,0.20812182,0.9756097654729331
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,nsubj:pass,0,4,0.08,decoder,True,1.0,0.08,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,nsubj:pass,0,4,0.08,decoder,True,1.0,0.08,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,obj,0,9,0.13929619,decoder,True,2.0,0.14296187,0.9743590371334678
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,obj,0,9,0.13489737,decoder,True,3.0,0.14296187,0.9435898537141407
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,obj,0,9,0.28792134,decoder,True,1.0,0.28792134,1.0
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,obj,0,9,0.28511235,decoder,True,2.0,0.28792134,0.9902438978646042
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,obj,0,9,0.26966292,decoder,True,3.0,0.28792134,0.93658538821749
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,verb_auxiliars,0,2,0.20676692,decoder,True,3.0,0.22898154,0.902985105262197
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,verb_auxiliars,0,2,0.66573554,decoder,True,3.0,0.66852885,0.995821706123827
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,verb_auxiliars,0,2,0.21626984,decoder,True,3.0,0.22777778,0.9494773370782698
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,verb_auxiliars,0,2,0.3819978,decoder,True,1.0,0.3819978,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,0,6,0.27906978,decoder,True,2.0,0.29457363,0.9473685068144084
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,0,6,0.3956386,decoder,True,3.0,0.39875388,0.9921874615991197
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,0,6,0.3956386,decoder,True,3.0,0.39875388,0.9921874615991197
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,0,6,0.046242774,decoder,True,2.0,0.05202312,0.888888901703704
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,0,8,0.27906978,decoder,True,2.0,0.29457363,0.9473685068144084
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,0,8,0.39875388,decoder,True,1.0,0.39875388,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,0,8,0.39875388,decoder,True,1.0,0.39875388,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,0,8,0.046242774,decoder,True,2.0,0.05202312,0.888888901703704
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,5,2,0.27906978,decoder,True,2.0,0.29457363,0.9473685068144084
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,acl,5,2,0.046242774,decoder,True,2.0,0.05202312,0.888888901703704
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,5,0.29310346,decoder,True,3.0,0.31034482,0.9444445053086433
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,5,0.29310346,decoder,True,3.0,0.31034482,0.9444445053086433
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,appos,0,5,0.29310346,decoder,True,3.0,0.31034482,0.9444445053086433
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,appos,0,5,0.29310346,decoder,True,3.0,0.31034482,0.9444445053086433
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,5,0.12328767,decoder,True,1.0,0.12328767,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,5,0.12328767,decoder,True,1.0,0.12328767,1.0
gl,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,5,0.115384616,decoder,True,1.0,0.115384616,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,appos,0,5,0.115384616,decoder,True,1.0,0.115384616,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cc,0,2,0.30769232,decoder,True,1.0,0.30769232,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cc,0,2,0.31417623,decoder,True,1.0,0.31417623,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cc,0,2,0.16708861,decoder,True,1.0,0.16708861,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,cc,0,2,0.28217822,decoder,True,1.0,0.28217822,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,ccomp,0,9,0.18604651,decoder,True,1.0,0.18604651,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,ccomp,0,9,0.17054264,decoder,True,2.0,0.18604651,0.9166666980208336
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,ccomp,0,9,0.10344828,decoder,True,1.0,0.10344828,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,ccomp,0,9,0.10344828,decoder,True,1.0,0.10344828,1.0
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,ccomp,0,9,0.096551724,decoder,True,3.0,0.10344828,0.9333332946666683
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,ccomp,0,9,0.096551724,decoder,True,3.0,0.10344828,0.9333332946666683
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,ccomp,0,9,0.04,decoder,True,1.0,0.04,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,ccomp,0,9,0.04,decoder,True,1.0,0.04,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,compounds,5,2,0.9337474,decoder,True,3.0,0.9585921,0.9740820939375571
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,compounds,5,2,0.19973369,decoder,True,3.0,0.21438083,0.9316770067547551
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,conj,0,10,0.17335473,decoder,True,1.0,0.17335473,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,conj,0,10,0.17335473,decoder,True,1.0,0.17335473,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,conj,0,10,0.17174959,decoder,True,3.0,0.17335473,0.9907407199099788
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,conj,0,10,0.17174959,decoder,True,3.0,0.17335473,0.9907407199099788
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,conj,0,10,0.050458714,decoder,True,1.0,0.050458714,1.0
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,conj,0,10,0.050458714,decoder,True,1.0,0.050458714,1.0
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,conj,0,10,0.041284405,decoder,True,3.0,0.050458714,0.8181818704297538
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,conj,0,10,0.041284405,decoder,True,3.0,0.050458714,0.8181818704297538
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,conjunctions,0,0,0.21505377,decoder,True,2.0,0.22580644,0.9523810304081674
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,conjunctions,0,0,0.100965105,decoder,True,2.0,0.1328879,0.759776510878718
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,dep,0,6,0.64285713,decoder,True,1.0,0.64285713,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,dep,0,6,0.64285713,decoder,True,1.0,0.64285713,1.0
eu,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,dep,0,6,0.64285713,decoder,True,1.0,0.64285713,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,dep,0,6,0.64285713,decoder,True,1.0,0.64285713,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,dep,0,6,0.1904762,decoder,True,1.0,0.1904762,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,dep,0,6,0.1904762,decoder,True,1.0,0.1904762,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,dep,5,2,0.64285713,decoder,True,1.0,0.64285713,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,dep,5,2,0.64285713,decoder,True,1.0,0.64285713,1.0
eu,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,dep,5,2,0.64285713,decoder,True,1.0,0.64285713,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,opt-125m,dep,5,2,0.64285713,decoder,True,1.0,0.64285713,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,opt-125m,dep,5,2,0.1904762,decoder,True,1.0,0.1904762,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,dep,5,2,0.1904762,decoder,True,1.0,0.1904762,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,opt-125m,discourse,0,9,0.4,decoder,True,1.0,0.4,1.0
